state2,confirmed,deaths,incidenceRate,fatalityRate
Michigan,1993,74,7931.706929,3.712995484
Michigan,1052,52,9506.596783,4.942965779
Michigan,6305,96,9023.643233,1.52260111
Michigan,15762,279,9943.852123,1.770079939
Michigan,23012,397,8681.611372,1.725186859
Michigan,1119,23,6203.570241,2.055406613
Michigan,72850,841,11089.03958,1.154426905
Michigan,176,2,8317.58034,1.136363636
Michigan,631,15,5323.546781,2.377179081
Michigan,9194,200,10494.59518,2.175331738
Michigan,1240,18,5698.267543,1.451612903
Michigan,9332,163,9478.827031,1.746678097
Michigan,16634,187,8663.767286,1.124203439
Michigan,477,4,7657.729973,0.838574423
Michigan,705,3,6528.382258,0.425531915
Michigan,99717,2427,11409.63326,2.433887903
Michigan,1197,22,4874.175421,1.837928154
Michigan,5068,61,7598.314817,1.203630624
Michigan,2128,36,7301.674444,1.691729323
Michigan,3191,32,7343.566612,1.002820432
Michigan,2117,43,9293.239684,2.031176193
Michigan,26881,150,,0.558014955
Michigan,7528,90,9052.864496,1.195536663
Michigan,1501,25,9928.561979,1.665556296
Michigan,15339,261,10192.02658,1.701545081
Michigan,6030,112,9438.392186,1.857379768
Michigan,612,20,6560.891938,3.267973856
Michigan,16136,361,9296.751668,2.237233515
Michigan,4854,68,9910.167415,1.400906469
Michigan,117976,2358,9381.16261,1.998711602
Michigan,2756,60,10412.96709,2.177068215
Michigan,1734,43,8258.322618,2.479815456
Michigan,476,21,8321.678322,4.411764706
Michigan,1951,30,8316.283035,1.537672988
Michigan,681,30,8263.560248,4.405286344
Michigan,2330,41,9445.435382,1.759656652
Michigan,32698,425,11204.46835,1.299773686
Michigan,1769,15,,0.847936687
Michigan,1052,34,8354.510801,3.231939163
Michigan,1889,51,7864.607186,2.699841186
Michigan,21245,606,11149.9483,2.852435867
Michigan,4249,119,10320.62181,2.800658979
Michigan,435,5,5374.351371,1.149425287
Michigan,6403,105,9399.312997,1.639856317
Michigan,18369,436,11543.53728,2.373564157
Michigan,6208,100,10183.05885,1.610824742
Michigan,5656,175,10825.91636,3.094059406
Michigan,19,0,,0
Michigan,7094,128,9374.05024,1.804341697
Michigan,26393,295,7179.795485,1.117720608
Michigan,164451,5029,9400.729302,3.058053767
Michigan,2884,47,8575.421486,1.629680999
Minnesota,1370,36,8623.945612,2.627737226
Minnesota,42506,452,11909.07792,1.063379288
Minnesota,3850,55,11184.38253,1.428571429
Minnesota,4049,59,8580.571332,1.457149914
Minnesota,5808,97,14204.30923,1.670110193
Minnesota,603,4,12081.74714,0.663349917
Minnesota,7606,42,11242.66477,0.552195635
Minnesota,3075,40,12296.06526,1.300813008
Minnesota,3508,56,9779.487608,1.596351197
Minnesota,10611,46,10097.15574,0.433512393
Minnesota,2834,32,9516.773565,1.129146083
Minnesota,1536,38,13016.94915,2.473958333
Minnesota,6151,52,10871.52477,0.845390993
Minnesota,8241,92,12832.05132,1.116369373
Minnesota,886,16,10047.62985,1.805869074
Minnesota,170,0,3111.84331,0
Minnesota,1670,23,14916.04144,1.377245509
Minnesota,6788,92,10434.24794,1.35533294
Minnesota,46604,464,10862.87151,0.995622693
Minnesota,1870,3,8932.836534,0.160427807
Minnesota,4738,80,12422.32768,1.68847615
Minnesota,1536,19,11250.27466,1.236979167
Minnesota,1572,10,7461.907248,0.636132316
Minnesota,3453,31,11403.19012,0.897770055
Minnesota,4827,73,10416.48684,1.512326497
Minnesota,593,8,9929.671802,1.349072513
Minnesota,124322,1752,9821.281154,1.409243738
Minnesota,1736,16,9333.333333,0.921658986
Minnesota,1941,41,9031.687683,2.112313241
Minnesota,4360,64,10739.97438,1.467889908
Minnesota,4546,60,10073.12209,1.319841619
Minnesota,1224,12,12431.44424,0.980392157
Minnesota,1462,27,8949.011446,1.846785226
Minnesota,6628,84,15342.94775,1.267350634
Minnesota,486,22,11307.58492,4.526748971
Minnesota,922,16,7539.455393,1.735357918
Minnesota,756,22,11414.76672,2.91005291
Minnesota,819,20,7696.645052,2.442002442
Minnesota,343,3,9171.122995,0.874635569
Minnesota,2964,25,10260.67089,0.843454791
Minnesota,584,3,10356.44618,0.51369863
Minnesota,3635,52,14269.45121,1.430536451
Minnesota,566,9,10240.63687,1.590106007
Minnesota,882,17,9447.300771,1.927437642
Minnesota,2341,32,11893.51217,1.366937206
Minnesota,4281,61,11927.11671,1.424900724
Minnesota,2615,42,11260.87331,1.606118547
Minnesota,3103,54,11808.80618,1.74025137
Minnesota,4230,60,12669.98143,1.418439716
Minnesota,4701,33,11734.31182,0.701978302
Minnesota,1070,9,13058.33537,0.841121495
Minnesota,3305,44,9642.877983,1.331316188
Minnesota,4085,48,18886.67992,1.1750306
Minnesota,547,9,8580.392157,1.645338208
Minnesota,13355,102,8436.886028,0.763758892
Minnesota,5833,81,9929.186668,1.38865078
Minnesota,1539,19,10900.2054,1.234567901
Minnesota,3346,23,11312.07952,0.687387926
Minnesota,1163,26,12743.8089,2.235597592
Minnesota,3880,71,12370.87106,1.829896907
Minnesota,1126,6,10009.77865,0.53285968
Minnesota,52233,888,9491.369582,1.700074665
Minnesota,401,7,9889.025894,1.74563591
Minnesota,1757,38,11582.06987,2.162777462
Minnesota,1819,45,12503.4369,2.473886751
Minnesota,8155,108,12176.73057,1.324340895
Minnesota,1287,19,13816.42512,1.476301476
Minnesota,2107,20,13893.83449,0.949216896
Minnesota,17494,130,11739.91531,0.743111924
Minnesota,11936,91,12275.03651,0.762399464
Minnesota,1459,10,9815.001682,0.68540096
Minnesota,18047,310,9065.655297,1.71773702
Minnesota,22495,224,13965.544,0.995776839
Minnesota,3962,15,10810.66332,0.378596668
Minnesota,924,11,9423.763386,1.19047619
Minnesota,1066,18,11504.42478,1.688555347
Minnesota,2849,32,11551.24878,1.123201123
Minnesota,374,5,11475.91286,1.336898396
Minnesota,499,93,,18.63727455
Minnesota,2076,3,9599.112221,0.144508671
Minnesota,1605,22,11730.74112,1.370716511
Minnesota,2376,23,12765.95745,0.968013468
Minnesota,27298,289,10401.61561,1.058685618
Minnesota,1352,9,12407.08452,0.665680473
Minnesota,831,12,13388.1102,1.444043321
Minnesota,4599,50,9109.816972,1.087192868
Minnesota,16346,143,11812.65673,0.874831763
Minnesota,1147,20,11813.78103,1.743679163
Mississippi,2998,84,9767.699475,2.801867912
Mississippi,3191,72,8635.293481,2.256345973
Mississippi,1253,42,10189.47711,3.351955307
Mississippi,2147,73,11813.57984,3.400093153
Mississippi,1021,25,12362.27146,2.448579824
Mississippi,4815,133,15720.90897,2.762201454
Mississippi,1733,32,12067.40478,1.846508944
Mississippi,1222,30,12285.11109,2.454991817
Mississippi,2096,59,12255.15991,2.814885496
Mississippi,788,18,9598.051157,2.284263959
Mississippi,1028,30,11437.47219,2.918287938
Mississippi,1789,80,11511.48575,4.47177194
Mississippi,1863,54,9644.854007,2.898550725
Mississippi,2979,81,13465.01537,2.719033233
Mississippi,2989,66,10650.27614,2.208096353
Mississippi,2650,81,14219.78965,3.056603774
Mississippi,22133,264,11967.34164,1.192789048
Mississippi,7784,153,10392.93964,1.965570401
Mississippi,846,23,10968.49475,2.718676123
Mississippi,2511,48,10248.97959,1.911589008
Mississippi,1313,33,9664.360371,2.513328256
Mississippi,2635,87,12693.90115,3.30170778
Mississippi,3841,87,8063.906617,2.265035147
Mississippi,18209,314,8750.961169,1.724421989
Mississippi,20516,418,8849.206349,2.037434198
Mississippi,1897,74,11152.26337,3.900896152
Mississippi,972,33,12053.57143,3.395061728
Mississippi,169,6,12735.49359,3.550295858
Mississippi,3044,77,13014.10859,2.52956636
Mississippi,13574,248,9451.527326,1.827022248
Mississippi,2215,48,13520.11231,2.167042889
Mississippi,662,28,9470.672389,4.229607251
Mississippi,1073,33,9642.343638,3.075489282
Mississippi,8423,165,12368.93888,1.958921999
Mississippi,963,28,9885.033874,2.907580478
Mississippi,6263,119,11594.06875,1.9000479
Mississippi,6286,88,9923.74848,1.399936367
Mississippi,7235,241,9760.539629,3.331029717
Mississippi,1306,24,10376.60893,1.837672282
Mississippi,2707,74,11880.10182,2.733653491
Mississippi,10025,175,11733.92949,1.74563591
Mississippi,3507,125,12443.67172,3.564299971
Mississippi,3998,111,11706.14587,2.776388194
Mississippi,6448,149,11004.35191,2.310794045
Mississippi,10188,224,9586.720867,2.198665096
Mississippi,2708,80,11020.22545,2.954209749
Mississippi,4562,105,12925.70975,2.301622096
Mississippi,4144,135,11755.3614,3.257722008
Mississippi,1285,43,13145.78005,3.346303502
Mississippi,4053,178,13919.22522,4.391808537
Mississippi,2478,62,11789.89438,2.502017756
Mississippi,1278,34,12268.40741,2.660406886
Mississippi,4652,98,9381.491117,2.106620808
Mississippi,4632,110,13547.02854,2.374784111
Mississippi,4562,146,8214.639417,3.200350723
Mississippi,1265,38,10565.4389,3.003952569
Mississippi,3354,107,8536.95785,3.190220632
Mississippi,4233,73,13156.58606,1.72454524
Mississippi,2822,60,11231.39378,2.126151665
Mississippi,817,16,12028.85748,1.958384333
Mississippi,13799,282,8887.042654,2.04362635
Mississippi,3183,74,11317.73574,2.32485077
Mississippi,506,17,11710.25226,3.359683794
Mississippi,2974,89,11156.12574,2.992602555
Mississippi,1637,34,10285.24755,2.076970067
Mississippi,1851,33,10094.89529,1.782820097
Mississippi,3385,91,13480.68499,2.688330871
Mississippi,1796,41,13006.01057,2.28285078
Mississippi,3409,86,12037.00434,2.52273394
Mississippi,2903,68,13186.46377,2.342404409
Mississippi,2300,67,11866.0682,2.913043478
Mississippi,1076,26,11171.09635,2.416356877
Mississippi,0,0,,
Mississippi,4146,76,14388.33941,1.833092137
Mississippi,1349,46,9442.811144,3.409933284
Mississippi,4430,121,9761.794584,2.731376975
Mississippi,5393,135,12282.22005,2.503244947
Mississippi,2642,42,13090.22445,1.589704769
Mississippi,1150,32,11869.12994,2.782608696
Mississippi,687,31,7960.602549,4.512372635
Mississippi,2293,81,12770.81593,3.532490188
Mississippi,1668,38,13776.01586,2.278177458
Mississippi,3129,70,10538.90199,2.237136465
Missouri,2400,19,9470.070631,0.791666667
Missouri,1878,20,10602.98103,1.064962726
Missouri,457,6,8885.864282,1.312910284
Missouri,2712,58,10682.21207,2.138643068
Missouri,2925,47,8172.902288,1.606837607
Missouri,1186,15,10090.18207,1.264755481
Missouri,1340,30,8285.926292,2.23880597
Missouri,1697,34,8728.076943,2.003535651
Missouri,1141,14,9404.104508,1.226993865
Missouri,18099,93,10029.20266,0.513840544
Missouri,9390,145,10748.13424,1.544195953
Missouri,4228,48,9953.387636,1.135288553
Missouri,815,14,9035.476718,1.717791411
Missouri,5021,50,11221.86711,0.995817566
Missouri,4136,88,8932.080769,2.127659574
Missouri,8951,135,11348.91151,1.508211373
Missouri,1045,23,12040.55767,2.200956938
Missouri,543,11,9077.231695,2.025782689
Missouri,9288,114,8780.487805,1.227390181
Missouri,1128,21,7861.174995,1.861702128
Missouri,701,8,9439.806087,1.141226819
Missouri,8580,93,9684.519442,1.083916084
Missouri,678,7,9974.988966,1.032448378
Missouri,10177,168,4071.646903,1.650781173
Missouri,1976,65,9692.451072,3.289473684
Missouri,9176,127,11956.47925,1.384045336
Missouri,1929,27,10892.76639,1.399688958
Missouri,2623,38,10965.71906,1.448722836
Missouri,594,17,7856.10369,2.861952862
Missouri,1335,28,7909.704941,2.097378277
Missouri,714,11,8625.271805,1.540616246
Missouri,1132,32,9022.076991,2.826855124
Missouri,1001,17,6427.791691,1.698301698
Missouri,950,29,7205.157376,3.052631579
Missouri,2908,50,9982.492877,1.719394773
Missouri,10740,185,10330.20093,1.722532588
Missouri,1563,46,10628.31497,2.943058221
Missouri,829,20,12616.04018,2.412545235
Missouri,28792,471,9823.737743,1.635871075
Missouri,1036,34,10517.7665,3.281853282
Missouri,886,14,10608.23755,1.58013544
Missouri,2033,40,9315.432551,1.967535662
Missouri,654,15,6852.472758,2.293577982
Missouri,447,14,10152.16898,3.131991051
Missouri,1058,7,10578.94211,0.661625709
Missouri,3530,45,8799.262158,1.274787535
Missouri,915,7,9037.037037,0.765027322
Missouri,38816,465,5521.39298,1.197959604
Missouri,15726,238,12961.55875,1.513417271
Missouri,23536,249,10456.68004,1.057953773
Missouri,4810,56,8897.192113,1.164241164
Missouri,44605,589,9122.740279,1.320479767
Missouri,378,3,9547.865623,0.793650794
Missouri,3354,70,9388.909106,2.087060227
Missouri,3133,57,9578.696343,1.819342483
Missouri,3457,87,9013.166471,2.516632919
Missouri,1046,19,10699.67267,1.816443595
Missouri,6096,50,10329.9273,0.820209974
Missouri,1396,14,11711.4094,1.00286533
Missouri,1961,42,12878.43961,2.141764406
Missouri,1579,16,10445.19415,1.013299557
Missouri,1677,16,13873.26274,0.954084675
Missouri,641,8,7370.357595,1.248049922
Missouri,3635,52,12740.97441,1.430536451
Missouri,2468,28,10807.02369,1.13452188
Missouri,300,2,8294.166436,0.666666667
Missouri,2554,55,9969.163511,2.15348473
Missouri,1482,28,11244.30956,1.889338731
Missouri,1798,32,11145.54922,1.779755284
Missouri,1000,12,11568.71819,1.2
Missouri,1042,11,9020.863994,1.055662188
Missouri,1724,44,8357.977408,2.552204176
Missouri,2133,46,12491.21574,2.156586967
Missouri,5438,80,9337.866612,1.471129092
Missouri,2715,25,12289.51657,0.920810313
Missouri,803,5,7626.555228,0.622665006
Missouri,1641,16,12052.88285,0.975015235
Missouri,653,21,7117.94201,3.215926493
Missouri,1605,39,10155.01424,2.429906542
Missouri,2248,30,11747.49164,1.334519573
Missouri,5173,77,12218.04955,1.48849797
Missouri,3900,130,8749.691517,3.333333333
Missouri,1802,26,9845.918479,1.442841287
Missouri,4202,47,4024.210385,1.118514993
Missouri,3393,37,10553.98302,1.090480401
Missouri,3510,55,6672.115878,1.566951567
Missouri,412,4,8773.424191,0.970873786
Missouri,1065,13,10330.77893,1.220657277
Missouri,2658,30,10740.26184,1.128668172
Missouri,1987,27,8632.374663,1.358832411
Missouri,387,3,6172.248804,0.775193798
Missouri,1092,16,8217.940999,1.465201465
Missouri,2838,38,12468.69645,1.338971106
Missouri,342,7,7339.055794,2.046783626
Missouri,306,4,6242.350061,1.307189542
Missouri,4733,86,12364.15883,1.817029368
Missouri,589,12,7212.833701,2.037351443
Missouri,663,7,11180.43845,1.055806938
Missouri,43075,464,10714.58776,1.077190946
Missouri,793,8,8438.863467,1.008827238
Missouri,8871,115,13197.94689,1.296358922
Missouri,100133,2248,10071.6653,2.245014131
Missouri,25006,514,8319.360162,2.055506678
Missouri,1832,17,10238.06863,0.927947598
Missouri,2508,41,8640.826873,1.63476874
Missouri,2486,47,7780.420631,1.890587289
Missouri,850,14,13959.59928,1.647058824
Missouri,5438,97,9723.215563,1.783744024
Missouri,1880,23,7402.15765,1.223404255
Missouri,0,0,,
Missouri,1964,46,9551.135535,2.342158859
Missouri,3206,24,8993.239642,0.748596382
Missouri,2770,52,11200.97048,1.877256318
Missouri,1037,14,8055.620291,1.350048216
Missouri,3682,54,9299.858557,1.466594242
Missouri,163,2,8097.367114,1.226993865
Missouri,1625,33,8885.122205,2.030769231
Montana,912,11,9647.730879,1.206140351
Montana,2569,76,19288.23485,2.958349552
Montana,794,24,11884.44844,3.022670025
Montana,508,5,8144.941478,0.984251969
Montana,889,17,8289.044289,1.912260967
Montana,151,5,12060.70288,3.311258278
Montana,9271,175,11394.19414,1.887606515
Montana,510,7,9050.576752,1.37254902
Montana,1197,18,10498.15822,1.503759398
Montana,197,8,11656.80473,4.060913706
Montana,1100,30,12771.39208,2.727272727
Montana,1118,15,12231.94748,1.341681574
Montana,286,2,10049.19185,0.699300699
Montana,1120,31,10135.74661,2.767857143
Montana,12185,96,11738.24249,0.787853919
Montana,14846,63,12973.41699,0.424356729
Montana,80,2,6359.300477,2.5
Montana,1542,42,11212.09918,2.723735409
Montana,57,2,6942.752741,3.50877193
Montana,202,2,5978.10003,0.99009901
Montana,2006,45,12169.37636,2.243270189
Montana,1098,8,8984.534817,0.72859745
Montana,91,1,4534.130543,1.098901099
Montana,2119,36,6957.121282,1.698914582
Montana,6970,88,10038.59892,1.262553802
Montana,117,1,5006.418485,0.854700855
Montana,1631,17,8163.163163,1.042305334
Montana,787,8,9151.162791,1.016518424
Montana,183,1,10997.59615,0.546448087
Montana,152,7,8163.265306,4.605263158
Montana,264,0,6004.0937,0
Montana,9224,95,7712.374582,1.029921943
Montana,356,12,7684.006044,3.370786517
Montana,1432,20,8623.389136,1.396648045
Montana,12,1,2464.065708,8.333333333
Montana,524,16,13252.40263,3.053435115
Montana,500,4,8458.805617,0.8
Montana,126,6,7491.082045,4.761904762
Montana,929,11,13483.30914,1.184068891
Montana,141,2,13091.92201,1.418439716
Montana,3171,45,7238.73442,1.419110691
Montana,1242,17,11496.80644,1.368760064
Montana,1661,54,15094.51109,3.251053582
Montana,1229,50,13751.81828,4.068348251
Montana,650,15,5366.135557,2.307692308
Montana,424,5,12813.53883,1.179245283
Montana,4120,86,11800.08592,2.087378641
Montana,740,14,7674.756275,1.891891892
Montana,402,7,10757.29195,1.741293532
Montana,502,6,8166.585326,1.195219124
Montana,723,11,15266.0473,1.521438451
Montana,55,1,7902.298851,1.818181818
Montana,0,0,,
Montana,901,18,12182.26068,1.997780244
Montana,180,8,8466.603951,4.444444444
Montana,121,6,12487.1001,4.958677686
Montana,17685,268,10964.04216,1.515408538
Nebraska,2993,46,9543.092179,1.536919479
Nebraska,536,7,8510.638298,1.305970149
Nebraska,22,1,4751.61987,4.545454545
Nebraska,36,0,4832.214765,0
Nebraska,21,0,4516.129032,0
Nebraska,584,4,11248.07396,0.684931507
Nebraska,944,8,8754.521005,0.847457627
Nebraska,176,3,9171.44346,1.704545455
Nebraska,220,2,7445.00846,0.909090909
Nebraska,5521,57,11117.82356,1.032421663
Nebraska,671,12,10388.60505,1.788375559
Nebraska,850,11,10603.79242,1.294117647
Nebraska,2676,16,10195.06248,0.597907324
Nebraska,776,11,9235.896215,1.417525773
Nebraska,463,5,11799.18451,1.079913607
Nebraska,301,7,5290.912287,2.325581395
Nebraska,938,16,10527.49719,1.70575693
Nebraska,706,11,11381.58955,1.558073654
Nebraska,1593,21,14875.3385,1.31826742
Nebraska,1056,15,11937.59891,1.420454545
Nebraska,852,19,7905.725155,2.230046948
Nebraska,3939,65,19669.42974,1.650165017
Nebraska,749,12,8720.456398,1.602136182
Nebraska,2888,31,12239.88133,1.073407202
Nebraska,107,1,5964.32553,0.934579439
Nebraska,611,9,10841.022,1.47299509
Nebraska,4964,62,13575.82388,1.248992748
Nebraska,71755,718,12559.35743,1.000627134
Nebraska,185,4,10927.3479,2.162162162
Nebraska,507,8,9282.314171,1.57790927
Nebraska,242,4,8123.531386,1.652892562
Nebraska,193,1,7346.783403,0.518134715
Nebraska,508,5,10863.98631,0.984251969
Nebraska,2188,19,10170.59452,0.868372943
Nebraska,113,1,6151.333696,0.884955752
Nebraska,153,1,7770.441849,0.653594771
Nebraska,187,5,9396.984925,2.673796791
Nebraska,41,4,6581.05939,9.756097561
Nebraska,214,1,9083.191851,0.46728972
Nebraska,7863,117,12815.99922,1.487981686
Nebraska,967,17,10371.08537,1.758014478
Nebraska,219,0,6479.289941,0
Nebraska,61,0,6616.052061,0
Nebraska,255,5,9232.440261,1.960784314
Nebraska,865,16,8592.430714,1.849710983
Nebraska,54,2,7917.888563,3.703703704
Nebraska,559,10,8673.390225,1.788908766
Nebraska,669,1,9494.748794,0.149476831
Nebraska,641,9,12640.50483,1.404056162
Nebraska,690,5,10623.55658,0.724637681
Nebraska,723,10,8999.253174,1.383125864
Nebraska,54,0,6699.751861,0
Nebraska,423,1,11646.47577,0.236406619
Nebraska,888,12,10657.70523,1.351351351
Nebraska,31468,170,9861.794478,0.540231346
Nebraska,3874,60,11095.83548,1.548786784
Nebraska,82,0,10962.56684,0
Nebraska,42,0,6325.301205,0
Nebraska,4303,44,12259.60854,1.022542412
Nebraska,29,1,5870.445344,3.448275862
Nebraska,787,15,10148.29142,1.905972046
Nebraska,513,7,11051.271,1.364522417
Nebraska,414,10,11764.70588,2.415458937
Nebraska,696,15,9982.788296,2.155172414
Nebraska,434,11,10462.87367,2.534562212
Nebraska,1473,10,9199.350487,0.678886626
Nebraska,234,1,8955.223881,0.427350427
Nebraska,294,11,10169.49153,3.741496599
Nebraska,1001,10,11080.36307,0.999000999
Nebraska,642,20,8981.533296,3.115264798
Nebraska,4152,50,12405.13893,1.204238921
Nebraska,585,9,11221.94514,1.538461538
Nebraska,1214,15,11320.40283,1.235584843
Nebraska,738,19,9383.343929,2.574525745
Nebraska,102,2,7516.580693,1.960784314
Nebraska,2044,2,14370.07874,0.097847358
Nebraska,22854,131,12208.5942,0.573203816
Nebraska,2534,16,11743.4424,0.631412786
Nebraska,4193,48,11772.13768,1.144765085
Nebraska,1761,32,10188.61375,1.817149347
Nebraska,530,10,10102.93557,1.886792453
Nebraska,212,4,7064.311896,1.886792453
Nebraska,39,0,3344.768439,0
Nebraska,372,11,6283.783784,2.956989247
Nebraska,495,4,9894.063562,0.808080808
Nebraska,53,1,7340.720222,1.886792453
Nebraska,848,11,11738.64895,1.297169811
Nebraska,2199,19,,0.864029104
Nebraska,327,2,7864.357864,0.611620795
Nebraska,2198,25,10603.50234,1.137397634
Nebraska,1090,7,11614.2781,0.642201835
Nebraska,391,7,11213.07714,1.79028133
Nebraska,39,0,4980.842912,0
Nebraska,1768,11,12924.92141,0.622171946
Nevada,6549,123,11712.21117,1.878149336
Nevada,2076,49,8334.336987,2.360308285
Nevada,251809,4413,11108.98371,1.752518774
Nevada,2939,36,6009.610469,1.224906431
Nevada,5036,56,9541.854561,1.111993646
Nevada,38,0,4352.806415,0
Nevada,55,0,2710.694924,0
Nevada,1199,14,7123.759729,1.1676397
Nevada,469,9,8477.946493,1.918976546
Nevada,362,3,6984.371985,0.828729282
Nevada,3250,65,5651.191097,2
Nevada,309,7,6859.045505,2.265372168
Nevada,2983,108,6411.882295,3.620516259
Nevada,969,20,14408.92193,2.063983488
Nevada,111,3,2692.214407,2.702702703
Nevada,0,0,,
Nevada,45902,681,9734.920544,1.483595486
Nevada,625,6,6524.008351,0.96
New Hampshire,4117,100,6715.821412,2.428953121
New Hampshire,2465,11,5039.869147,0.446247465
New Hampshire,3867,34,5082.473549,0.879234549
New Hampshire,2042,41,6469.600482,2.007835455
New Hampshire,4045,26,4500.144628,0.64276885
New Hampshire,36176,643,8674.779689,1.777421495
New Hampshire,9616,116,6351.764636,1.206322795
New Hampshire,24263,262,7832.610752,1.079833491
New Hampshire,9918,94,7592.262292,0.947771728
New Hampshire,1814,25,4204.329486,1.378169791
New Hampshire,468,1,,0.213675214
New Jersey,31530,686,11958.12948,2.175705677
New Jersey,104287,2867,11187.16759,2.749144189
New Jersey,44159,856,9915.594287,1.938449693
New Jersey,55604,1310,10978.71349,2.355945615
New Jersey,9184,208,9978.378731,2.264808362
New Jersey,17096,437,11433.38661,2.556153486
New Jersey,94065,2997,11773.20942,3.186094722
New Jersey,30516,641,10463.72876,2.100537423
New Jersey,87905,2287,13073.49444,2.60167226
New Jersey,9782,176,7865.177574,1.799223063
New Jersey,33990,951,9250.741638,2.79788173
New Jersey,92181,2360,11172.61491,2.560180514
New Jersey,75485,1624,12198.70878,2.151420812
New Jersey,50093,1233,10184.71266,2.461421756
New Jersey,75776,2155,12479.86614,2.843908361
New Jersey,72873,1923,14521.56724,2.63883743
New Jersey,6081,185,9747.535465,3.042262786
New Jersey,30032,844,9130.099047,2.810335642
New Jersey,13987,304,9956.010478,2.173446772
New Jersey,822,0,,0
New Jersey,71348,1966,12824.50871,2.755508213
New Jersey,9967,237,9468.304407,2.377846895
New Mexico,58514,944,8616.137625,1.613289127
New Mexico,95,5,2693.50723,5.263157895
New Mexico,9024,169,13965.79742,1.872783688
New Mexico,2897,124,10860.35614,4.280289955
New Mexico,790,44,6615.861318,5.569620253
New Mexico,5255,84,10734.56714,1.59847764
New Mexico,172,2,9839.816934,1.162790698
New Mexico,24893,487,11408.6024,1.956373278
New Mexico,6880,139,11768.73076,2.020348837
New Mexico,1731,41,6411.586043,2.368573079
New Mexico,431,11,10023.25581,2.552204176
New Mexico,12,1,1920,8.333333333
New Mexico,363,9,8646.97475,2.479338843
New Mexico,8368,195,11774.30702,2.330305927
New Mexico,1746,18,8920.907419,1.030927835
New Mexico,530,6,2736.331251,1.132075472
New Mexico,3360,92,14171.83348,2.738095238
New Mexico,12346,477,17299.31201,3.863599546
New Mexico,172,7,3804.468038,4.069767442
New Mexico,4027,77,5966.809898,1.91209337
New Mexico,518,10,6276.505513,1.930501931
New Mexico,3677,75,9447.342052,2.039706282
New Mexico,2011,59,10870.27027,2.933863749
New Mexico,15487,484,12493.74788,3.125201782
New Mexico,1376,17,5044.543022,1.235465116
New Mexico,12131,240,8266.552185,1.97840244
New Mexico,10465,147,6960.055335,1.404682274
New Mexico,778,52,7209.711797,6.683804627
New Mexico,1323,60,7952.154836,4.535147392
New Mexico,1688,53,5158.451242,3.139810427
New Mexico,834,13,5394.217709,1.558752998
New Mexico,4260,0,,0
New Mexico,256,10,6306.972161,3.90625
New Mexico,6812,116,8882.745671,1.702877275
New York,24642,354,8065.962698,1.436571707
New York,3533,86,7665.270877,2.434191905
New York,182676,6574,12880.77128,3.598721233
New York,18557,363,9741.821007,1.956135151
New York,5707,89,7497.668064,1.559488348
New York,6316,92,8248.015044,1.456618113
New York,8919,143,7028.202643,1.603318758
New York,7724,135,9255.17638,1.747799068
New York,3473,76,7356.959773,2.188309819
New York,4832,33,6003.603156,0.68294702
New York,4046,104,6804.460066,2.570439941
New York,3893,60,8181.837288,1.541227845
New York,2357,37,5340.432763,1.569792109
New York,29402,444,9993.270296,1.510101354
New York,89335,1795,9724.045447,2.009290871
New York,1590,26,4310.695405,1.635220126
New York,2550,12,5097.756987,0.470588235
New York,4400,91,8242.324335,2.068181818
New York,5425,124,9471.019553,2.285714286
New York,3398,78,7200.983301,2.295467922
New York,313,2,7087.862319,0.638977636
New York,5172,107,8434.57982,2.068832173
New York,6081,68,5536.536956,1.118237132
New York,279764,10402,10928.69535,3.718133856
New York,2790,36,10609.9787,1.290322581
New York,4499,60,7151.031567,1.333629695
New York,4546,89,6408.141977,1.957765068
New York,68522,1100,9237.634307,1.605323838
New York,4249,124,8632.494261,2.918333726
New York,183233,3169,13503.55657,1.729491958
New York,137786,4482,8459.844809,3.252870393
New York,19986,371,9549.839689,1.85629941
New York,22494,512,9836.839827,2.276162532
New York,38726,675,8409.043533,1.743015029
New York,7390,93,6731.829072,1.258457375
New York,48172,814,12514.15805,1.689778294
New York,3110,83,7707.176844,2.668810289
New York,7580,91,6471.773505,1.200527704
New York,3448,47,5795.639823,1.363109049
New York,0,244,,
New York,10581,91,10761.79821,0.860032133
New York,276534,9922,12269.36213,3.587985564
New York,11194,142,7052.937989,1.268536716
New York,74706,1835,15689.82428,2.456295344
New York,46864,958,14384.77051,2.044213042
New York,15312,168,6661.359157,1.097178683
New York,13167,203,8478.483442,1.541733121
New York,1689,17,5448.562857,1.006512729
New York,1056,14,5930.252148,1.325757576
New York,2003,56,5888.405456,2.795806291
New York,6612,96,6136.996473,1.451905626
New York,6910,143,7244.781346,2.069464544
New York,200575,3392,13583.56117,1.691137978
New York,6638,74,8799.978789,1.114793613
New York,3796,62,7875.028525,1.633298209
New York,4325,52,4232.726561,1.202312139
New York,13876,256,7814.25104,1.844912078
New York,105,30,,28.57142857
New York,3640,57,5692.480921,1.565934066
New York,3141,55,5132.017515,1.751034702
New York,5746,68,6390.266687,1.183431953
New York,129411,2284,13375.731,1.76491952
New York,3574,52,8966.607291,1.454952434
New York,1178,26,4728.455023,2.20713073
North Carolina,18831,287,11109.14465,1.52408263
North Carolina,4421,84,11790.27656,1.900022619
North Carolina,1074,5,9643.530574,0.465549348
